Rücken;310328.249515;1;
Coach;310129.0;1;
Verwendung;309529.0;1;
Reinhard;309499.0;1;
Prinzip;308127.0;1;
Stephan;307898.0;1;
Beck;307785.0;1;
Übernahme;307531.0;1;
einig;307170.779145958;1;
Patrick;306257.0;1;
Oper;305966.0;1;
Sammlung;305509.0;1;
vollständig;305094.0;1;
unmittelbar;304936.0;1;
Büro;304649.0;1;
Arbeitgeber;304544.0;1;
Ungarn;304520.700453044;1;
Material;303934.498538;1;
Branche;303914.0;1;
Risiko;303422.0;1;
Sabine;303344.0;1;
Regelung;303183.0;1;
eng;303152.968453055;1;
Präsidentin;303076.0;1;
Planung;303002.0;1;
erhalten;302409.149191894;1;
erforderlich;302212.0;1;
Besitz;301668.0;1;
Verlauf;301643.0;1;
Zugang;301282.0;1;
Brasilien;301106.586248005;1;
Vorteil;300950.0;1;
Schwester;300793.39024096;1;
Iran;300429.0;1;
Personal;299935.206053988;1;
Rhein;299793.0;1;
Kreuz;299682.33658898;1;
Ursache;299660.0;1;
Kooperation;299250.0;1;
Verdacht;298410.717919004;1;
Helfer;298369.0;1;
Radio;298304.0;1;
hart;298132.0;1;
Termin;297735.0;1;
selbstverständlich;297656.0;1;
Absatz;297416.0;1;
Marco;296812.0;1;
König;296751.447771075;1;
Meyer;296323.0;1;
bieten;296016.369657355;1;
Werbung;295847.0;1;
Schiff;295541.0;1;
Alltag;295414.0;1;
Stadion;295187.0;1;
Akademie;294497.0;1;
Autorin;294474.0;1;
Wiesbaden;294117.72095298;1;
Gang;293559.989156999;1;
Lauf;293198.0;1;
Ehe;292789.661627871;1;
Zweck;292783.0;1;
Quadratmeter;292452.0;1;
Liter;291924.0;1;
Dortmund;291610.0;1;
Basel;291531.0;1;
Krankheit;291428.0;1;
Länge;291299.914234997;1;
Bush;291187.0;1;
Begegnung;291182.0;1;
sorgen;290965.220867637;1;
Abgeordnete;290616.051585912;1;
Kohl;290312.958976993;1;
Traum;290182.0;1;
Wein;290161.0;1;
Indien;289436.844227982;1;
hauptsächlich;288672.0;1;
Stellung;288375.0;1;
Lager;288363.0;1;
Lied;288063.0;1;
Abteilung;288002.0;1;
Summe;287797.059966001;1;
kennen;287380.723144982;1;
Claudia;287183.0;1;
Heidelberg;287107.0;1;
Forscher;286178.568916998;1;
Schweden;286010.294576863;1;
Vorwurf;285537.0;1;
Afrika;285427.0;1;
Vizepräsident;284597.0;1;
Wissenschaftler;284396.0;1;
Einschätzung;283602.0;1;
Dirk;283551.0;1;
Weihnachten;282858.902944993;1;
William;282840.0;1;
überwiegend;282815.0;1;
Sonnabend;282613.371746008;1;
Anerkennung;282295.0;1;
Griechenland;282295.0;1;
Florian;282160.0;1;
Alternative;281504.33200899;1;
sprechen;281398.45586749;1;
Schauspielerin;281374.0;1;
Kloster;281245.427500001;1;
Neubau;281066.0;1;
Wirklichkeit;280958.0;1;
Vorlage;280172.0;1;
Hersteller;279718.520663998;1;
Aufnahme;279583.0;1;
Hoffmann;279542.083056538;1;
vermeiden;279333.075686224;1;
Bus;279080.948834987;1;
Farbe;278882.0;1;
Ausnahme;278801.0;1;
Integration;278770.0;1;
Realität;278689.0;1;
Auskunft;278560.328320995;1;
Rock;278356.0;1;
Trend;278158.0;1;
Phase;278062.0;1;
Bedarf;277858.227326001;1;
Flucht;277412.787734003;1;
Beweis;276502.0;1;
Besitzer;275849.0;1;
Revolution;275695.0;1;
Nachwuchs;275390.181940008;1;
Hund;275221.0;1;
aktuell;275026.0;1;
Schicksal;274999.498026997;1;
dürfen;274930.408994621;1;
Aufmerksamkeit;274794.0;1;
ausreichend;274614.0;1;
Küche;274528.0;1;
Australien;274104.999771004;1;
Gerd;274100.0;1;
Schreiben;273964.525208043;1;
Quartal;273874.0;1;
Seele;273839.0;1;
Finanzminister;273704.725915977;1;
Verbesserung;273671.0;1;
Afghanistan;273311.0;1;
Beschreibung;273309.0;1;
Auffassung;272258.0;1;
Petra;272142.0;1;
einen;272137.775425946;1;
Geist;271895.517220001;1;
Zentimeter;271681.0;1;
Reaktion;271583.0;1;
froh;271439.0;1;
Kommentar;271341.0;1;
Show;271136.0;1;
Zeitschrift;271107.834778904;1;
Freiburg;270929.68140316;1;
Vorbild;270809.0;1;
Karlsruhe;270486.0;1;
Willi;269675.0;1;
Festival;269309.533441001;1;
Prüfung;269270.0;1;
